DR,A%,DF%,1stIn,1st%,2nd%
0.71,1.9%,9.6%,55.8%,48.3%,43.5%
1.21,3.2%,3.2%,66.7%,66.1%,51.6%
1.09,0.8%,5.8%,46.7%,66.1%,54.7%
0.97,3.4%,3.4%,57.8%,59.7%,57.1%
1.24,10.8%,7.2%,65.1%,74.1%,51.7%
1.09,4.1%,3.1%,66.0%,59.4%,48.5%
0.84,1.0%,4.0%,71.0%,59.2%,48.3%
2.11,0.0%,0.0%,67.5%,74.1%,76.9%
1.27,3.2%,11.3%,59.7%,67.6%,44.0%
1.57,1.8%,5.3%,64.9%,67.6%,40.0%
1.19,5.0%,3.3%,55.0%,69.7%,33.3%
0.86,1.4%,4.2%,61.1%,59.1%,39.3%
1.07,0.9%,2.7%,70.0%,59.7%,63.6%
1.06,0.0%,7.0%,62.8%,63.0%,34.4%
2.21,6.7%,2.2%,71.1%,78.1%,84.6%
1.64,1.8%,3.5%,61.4%,85.7%,50.0%
0.77,1.3%,9.2%,50.0%,65.8%,42.1%
1.14,4.1%,2.7%,65.8%,72.9%,36.0%
1.71,1.8%,1.8%,49.1%,75.0%,55.2%
1.14,4.0%,7.0%,47.0%,74.5%,52.8%
1.41,3.3%,6.7%,55.0%,72.7%,51.9%
0.68,2.4%,2.4%,60.2%,58.1%,44.9%
3.02,3.2%,1.6%,52.4%,84.8%,83.3%
0.50,0.0%,0.0%,53.2%,40.0%,45.5%
1.04,2.7%,5.4%,56.8%,61.9%,43.8%
1.25,6.8%,5.5%,56.2%,85.4%,50.0%
0.69,8.1%,4.8%,50.0%,41.9%,38.7%
1.38,5.7%,1.9%,71.7%,71.1%,66.7%
0.81,2.7%,5.4%,47.3%,77.1%,53.8%
0.67,0.0%,3.5%,57.9%,57.6%,58.3%
0.63,2.4%,2.4%,61.0%,62.0%,43.8%
0.82,5.3%,6.7%,60.0%,66.7%,40.0%
0.74,2.7%,3.4%,63.7%,67.7%,45.3%
1.18,5.3%,2.3%,62.4%,66.3%,62.0%
0.91,0.0%,3.5%,68.4%,56.4%,50.0%
1.03,0.0%,3.8%,73.3%,59.7%,42.9%
1.06,4.3%,2.9%,51.4%,77.8%,61.8%
0.76,3.9%,1.0%,55.9%,73.7%,40.0%
1.08,4.6%,6.2%,53.8%,68.6%,30.0%
1.97,8.5%,0.0%,72.3%,64.7%,84.6%
1.59,6.4%,0.0%,57.4%,59.3%,60.0%
0.80,1.2%,6.0%,61.4%,62.7%,43.8%
0.68,1.7%,6.9%,63.8%,54.1%,38.1%
1.28,3.2%,4.8%,61.9%,64.1%,54.2%
1.37,7.1%,3.6%,51.8%,75.9%,48.1%
0.96,1.0%,4.0%,56.0%,62.5%,54.5%
0.86,0.0%,7.1%,57.6%,51.0%,44.4%
0.73,2.4%,7.3%,57.3%,59.6%,37.1%
1.24,1.3%,5.3%,65.3%,67.3%,57.7%
0.50,1.7%,3.4%,55.2%,59.4%,46.2%
1.01,4.8%,4.8%,48.1%,70.0%,55.6%
0.48,2.0%,8.0%,56.0%,60.7%,54.5%
0.96,1.7%,7.6%,52.5%,61.3%,50.0%
0.99,9.2%,5.3%,63.2%,60.4%,35.7%
1.23,3.3%,3.3%,50.0%,76.7%,53.3%
0.93,4.7%,1.2%,52.4%,68.5%,55.6%
0.89,2.7%,2.7%,64.4%,61.7%,61.5%
1.31,4.6%,6.2%,58.5%,63.2%,44.4%
1.13,3.0%,3.0%,68.0%,55.9%,56.3%
1.22,3.9%,3.9%,65.8%,64.0%,42.3%
1.36,0.0%,7.1%,71.4%,72.5%,37.5%
0.81,1.5%,6.1%,69.7%,58.7%,35.0%
1.50,8.9%,0.0%,73.2%,68.3%,73.3%
1.13,0.0%,4.5%,77.3%,66.7%,60.0%
1.24,3.0%,3.0%,69.7%,63.0%,40.0%
0.98,0.9%,5.7%,62.3%,62.1%,37.5%
1.39,1.7%,5.0%,61.7%,83.8%,39.1%
1.22,1.2%,2.4%,65.9%,67.9%,48.3%
0.95,3.8%,7.5%,57.5%,63.9%,48.9%
0.87,1.1%,3.2%,57.4%,51.9%,42.5%
1.71,10.8%,5.4%,75.7%,85.7%,0.0%
1.54,1.1%,1.1%,73.6%,76.1%,45.8%
1.42,0.0%,1.9%,62.3%,72.7%,50.0%
2.39,5.3%,0.0%,57.9%,81.8%,68.8%
1.02,1.9%,3.9%,62.1%,51.6%,61.5%
1.01,1.6%,3.9%,58.9%,61.8%,47.2%
1.20,3.1%,1.5%,69.2%,62.2%,55.0%
1.69,2.0%,2.0%,69.4%,76.5%,46.7%
1.56,1.9%,0.0%,59.6%,71.0%,66.7%
0.55,1.4%,4.3%,50.0%,60.0%,34.3%
1.37,0.0%,1.5%,55.4%,75.0%,55.2%
1.09,2.5%,4.2%,64.7%,66.2%,45.2%
1.44,6.6%,1.6%,72.1%,72.7%,58.8%
4.72,7.1%,0.0%,64.3%,83.3%,90.0%
1.23,0.0%,3.8%,66.3%,66.0%,51.9%
0.77,0.0%,3.8%,63.5%,48.5%,36.8%
1.76,2.5%,2.5%,62.5%,60.0%,66.7%
0.86,0.9%,0.0%,61.6%,56.5%,55.8%
1.00,4.7%,2.4%,65.9%,64.3%,69.0%
1.34,1.9%,3.8%,59.6%,61.3%,47.6%
0.89,6.3%,0.0%,67.6%,69.3%,50.0%
3.29,0.0%,0.0%,65.8%,88.0%,76.9%
1.01,0.8%,4.8%,73.0%,56.5%,52.9%
1.08,1.7%,3.3%,63.3%,65.8%,59.1%
1.53,5.5%,3.6%,67.3%,83.8%,38.9%
0.84,1.4%,1.4%,74.6%,52.8%,50.0%
1.21,0.0%,4.9%,67.9%,67.3%,57.7%
1.28,1.3%,6.3%,58.2%,56.5%,48.5%
0.63,1.1%,4.2%,53.7%,58.8%,54.5%
1.23,0.0%,3.1%,69.1%,56.7%,53.3%
1.47,0.0%,2.0%,74.0%,54.1%,61.5%
1.68,0.0%,0.0%,68.1%,71.9%,66.7%
1.56,4.2%,1.4%,75.0%,75.9%,50.0%
0.80,2.5%,7.6%,70.9%,64.3%,34.8%
1.29,2.0%,5.1%,65.7%,69.2%,52.9%
1.58,0.0%,1.9%,77.4%,61.0%,75.0%
1.11,0.8%,1.6%,69.7%,62.4%,45.9%
1.14,2.3%,0.0%,73.9%,61.5%,39.1%
1.29,1.2%,2.4%,69.0%,58.6%,65.4%
1.05,0.0%,2.2%,76.3%,64.8%,50.0%
2.42,0.0%,5.1%,69.2%,81.5%,66.7%
1.70,0.0%,4.1%,73.5%,69.4%,53.8%
1.28,1.6%,1.6%,59.0%,66.7%,60.0%
0.74,0.0%,3.6%,67.9%,39.5%,55.6%
1.37,6.5%,4.8%,51.6%,65.6%,50.0%
0.82,3.1%,4.1%,73.5%,55.6%,23.1%
1.18,0.0%,3.4%,75.3%,68.7%,31.8%
1.09,1.5%,6.0%,61.2%,53.7%,53.8%
1.37,2.8%,5.6%,70.8%,62.7%,47.6%
1.43,1.7%,5.0%,58.3%,57.1%,60.0%
0.63,1.5%,4.4%,63.2%,48.8%,56.0%
1.29,1.4%,2.9%,69.6%,72.9%,42.9%
0.75,0.0%,4.2%,60.4%,48.3%,47.4%
0.71,3.3%,6.7%,58.3%,57.1%,48.0%
1.79,16.1%,0.0%,69.4%,81.4%,73.7%
0.85,0.0%,4.5%,58.2%,53.8%,53.6%
1.74,4.8%,4.8%,59.5%,84.0%,47.1%
0.77,0.0%,7.3%,65.5%,52.8%,52.6%
1.08,2.2%,5.6%,61.1%,69.1%,45.7%
0.78,0.0%,5.0%,60.0%,55.6%,37.5%
1.22,1.1%,9.9%,58.2%,69.8%,47.4%
0.99,1.1%,2.2%,70.8%,63.5%,53.8%
1.07,3.4%,5.7%,59.1%,75.0%,44.4%
1.07,4.9%,4.9%,67.6%,65.2%,42.4%
0.96,4.8%,5.6%,66.7%,52.4%,40.5%
0.80,1.6%,9.7%,56.5%,57.1%,44.4%
0.85,1.9%,1.9%,60.4%,68.8%,42.9%
1.59,3.8%,3.8%,66.0%,80.0%,44.4%
1.45,4.7%,2.4%,67.1%,73.7%,53.6%
1.87,3.5%,1.8%,64.9%,81.1%,60.0%
2.05,6.7%,2.2%,66.7%,76.7%,66.7%
0.70,0.0%,1.8%,66.1%,54.1%,36.8%
0.88,1.7%,0.9%,70.4%,50.6%,44.1%
1.06,2.5%,2.5%,71.3%,54.4%,30.4%
1.83,2.0%,2.0%,66.0%,66.7%,82.4%
1.15,1.2%,4.9%,70.7%,63.8%,50.0%
1.17,3.3%,7.7%,57.1%,65.4%,46.2%
0.80,0.7%,5.2%,65.9%,58.4%,43.5%
0.90,0.9%,0.9%,82.7%,56.0%,57.9%
1.69,6.4%,2.1%,76.6%,75.0%,63.6%
1.50,1.9%,1.9%,87.0%,66.0%,57.1%
0.69,3.3%,1.7%,53.3%,62.5%,50.0%
1.40,1.8%,0.0%,71.9%,63.4%,62.5%
1.97,0.0%,0.0%,75.0%,75.0%,66.7%
1.04,1.0%,4.0%,73.0%,54.8%,33.3%
1.71,0.0%,2.2%,71.7%,69.7%,53.8%
0.90,2.8%,1.4%,63.4%,53.3%,46.2%
1.12,1.7%,6.8%,55.9%,60.6%,50.0%
0.93,0.0%,5.0%,78.2%,64.6%,40.9%
1.29,3.8%,3.8%,67.3%,54.3%,52.9%
1.48,0.0%,9.1%,80.0%,65.9%,54.5%
0.79,0.0%,26.4%,56.6%,43.3%,17.4%
1.12,0.8%,5.0%,76.7%,48.9%,46.4%
0.80,0.0%,3.6%,74.5%,48.8%,50.0%
0.94,0.8%,5.6%,73.6%,57.6%,51.5%
1.25,0.0%,5.6%,76.4%,65.5%,52.9%
1.55,1.6%,9.8%,70.5%,74.4%,44.4%
0.78,0.0%,4.4%,72.1%,44.9%,47.4%
1.23,1.8%,15.8%,73.7%,64.3%,33.3%
1.99,7.3%,0.0%,68.3%,75.0%,61.5%
1.98,5.1%,2.6%,74.4%,75.9%,50.0%
0.77,0.0%,5.4%,69.6%,41.0%,52.9%
1.19,0.0%,4.2%,62.5%,55.6%,59.3%
0.43,0.0%,4.7%,65.6%,54.8%,31.8%
2.29,2.2%,0.0%,55.6%,80.0%,75.0%
1.62,0.0%,3.9%,68.6%,74.3%,50.0%
1.85,0.0%,2.1%,72.3%,79.4%,46.2%
0.89,0.0%,1.9%,62.1%,60.9%,61.5%
0.69,0.0%,10.6%,61.7%,51.7%,27.8%
0.89,1.1%,2.3%,61.4%,55.6%,52.9%
1.53,2.0%,6.1%,63.3%,74.2%,55.6%
0.58,0.0%,7.1%,61.9%,46.2%,31.3%
0.74,0.0%,6.6%,60.5%,47.8%,33.3%
1.31,0.0%,2.7%,67.1%,71.4%,54.2%
1.14,0.0%,4.0%,60.4%,54.1%,57.5%
1.17,1.0%,2.9%,69.2%,55.6%,40.6%
1.26,0.0%,4.1%,58.1%,53.5%,54.8%
0.81,2.0%,8.2%,61.2%,53.3%,47.4%
0.67,0.0%,4.0%,65.3%,55.1%,46.2%
1.17,1.0%,7.3%,67.7%,53.8%,32.3%
0.99,0.0%,17.5%,60.8%,63.0%,27.7%
0.90,5.1%,3.4%,67.8%,67.5%,63.2%
0.88,1.2%,3.5%,67.4%,58.6%,42.9%
0.66,0.0%,0.0%,74.1%,52.5%,28.6%
1.57,1.5%,4.6%,70.8%,67.4%,73.7%
5.58,11.1%,0.0%,70.4%,94.7%,75.0%
0.44,0.0%,7.5%,66.0%,57.1%,38.9%
1.16,1.1%,3.3%,65.2%,63.3%,65.6%
0.87,6.2%,12.3%,64.6%,54.8%,39.1%
1.22,3.8%,1.3%,66.3%,69.8%,55.6%
1.20,3.7%,3.7%,62.0%,59.7%,46.3%
1.19,2.8%,0.0%,78.9%,62.5%,46.7%
0.85,1.9%,4.8%,55.8%,58.6%,52.2%
1.23,3.6%,9.5%,57.1%,64.6%,58.3%
1.10,0.0%,4.6%,56.3%,67.3%,50.0%
0.94,2.0%,2.0%,69.4%,58.8%,66.7%
1.16,7.7%,3.1%,56.9%,62.2%,60.7%
1.28,3.9%,1.3%,64.9%,60.0%,59.3%
0.60,0.0%,6.4%,59.6%,60.7%,52.6%
0.46,2.6%,2.6%,56.4%,40.9%,41.2%
1.30,0.0%,1.4%,54.3%,78.9%,46.9%
1.79,0.0%,2.3%,56.8%,80.0%,52.6%
1.36,10.6%,3.0%,72.7%,72.9%,66.7%
0.38,0.0%,0.0%,71.7%,42.4%,46.2%
1.88,5.6%,2.8%,61.1%,72.7%,50.0%
1.44,0.0%,5.8%,63.5%,72.7%,47.4%
2.07,0.0%,0.0%,65.1%,75.0%,80.0%
1.19,0.0%,2.4%,64.7%,61.8%,60.0%
1.46,3.9%,5.9%,64.7%,60.6%,61.1%
1.38,3.3%,3.3%,67.2%,70.7%,40.0%
0.80,1.8%,7.0%,68.4%,46.2%,55.6%
1.67,9.4%,1.9%,71.7%,65.8%,66.7%
0.74,0.0%,4.5%,59.7%,52.5%,37.0%
0.89,1.3%,12.0%,57.3%,67.4%,37.5%
0.65,1.8%,0.0%,60.7%,52.9%,54.5%
0.86,1.4%,9.7%,59.7%,67.4%,34.5%
0.88,1.4%,10.0%,51.4%,33.3%,44.1%
1.58,2.0%,2.0%,49.0%,80.0%,61.5%
1.44,0.0%,3.8%,52.8%,64.3%,56.0%
0.80,6.8%,4.5%,59.1%,57.7%,50.0%
0.92,0.0%,6.0%,56.0%,57.1%,56.8%
1.38,5.5%,1.8%,65.5%,75.0%,52.6%
0.80,0.0%,3.1%,62.5%,50.0%,29.2%
1.59,0.0%,1.8%,50.0%,78.6%,60.7%
0.80,0.0%,4.4%,74.7%,55.9%,39.1%
0.84,0.0%,0.0%,53.3%,50.0%,38.1%
0.76,0.0%,4.3%,50.7%,40.0%,50.0%
0.74,1.6%,1.6%,63.5%,57.5%,73.9%
2.83,0.0%,2.9%,55.9%,78.9%,66.7%
0.73,0.0%,0.0%,66.7%,41.2%,52.9%
0.88,5.2%,3.9%,57.1%,75.0%,42.4%
0.62,0.0%,7.0%,38.6%,50.0%,34.3%
0.98,1.0%,5.0%,53.5%,70.4%,40.4%
1.43,0.0%,1.8%,43.6%,66.7%,54.8%
0.72,0.0%,3.6%,44.6%,76.0%,51.6%
0.88,1.1%,2.1%,63.2%,60.0%,48.6%
0.99,2.9%,4.8%,63.8%,58.2%,63.2%
0.81,1.5%,4.5%,69.7%,45.7%,45.0%
0.37,0.0%,10.0%,50.0%,45.0%,35.0%
0.65,0.0%,2.0%,63.3%,51.6%,44.4%
1.97,4.7%,9.3%,60.5%,76.9%,29.4%
0.93,2.7%,1.4%,58.1%,58.1%,48.4%
