DR,A%,DF%,1stIn,1st%,2nd%
0.59,3.3%,5.0%,50.0%,50.0%,40.0%
1.15,4.5%,4.5%,64.2%,62.8%,58.3%
0.60,7.1%,7.1%,64.3%,52.8%,25.0%
0.73,5.3%,3.2%,63.2%,58.3%,45.7%
2.68,5.1%,0.0%,69.2%,85.2%,75.0%
0.70,4.5%,3.0%,63.6%,66.7%,54.2%
0.83,1.4%,1.4%,67.1%,59.2%,29.2%
2.32,12.2%,7.3%,63.4%,80.8%,73.3%
2.05,15.2%,8.7%,52.2%,79.2%,72.7%
0.60,3.0%,6.0%,55.2%,54.1%,46.7%
1.23,11.0%,1.2%,58.5%,66.7%,61.8%
1.27,2.7%,2.7%,64.0%,72.9%,63.0%
1.88,2.3%,9.1%,56.8%,80.0%,57.9%
0.88,3.1%,4.7%,59.4%,68.4%,38.5%
0.93,7.3%,0.9%,62.4%,72.1%,43.9%
0.59,3.3%,1.6%,59.0%,61.1%,48.0%
0.57,5.3%,0.0%,65.8%,56.0%,30.8%
0.60,7.6%,3.0%,57.6%,68.4%,50.0%
1.95,6.7%,0.0%,82.2%,73.0%,62.5%
1.11,5.2%,0.9%,66.1%,69.7%,61.5%
0.68,1.1%,1.1%,70.0%,52.4%,44.4%
1.06,10.7%,2.9%,68.9%,66.2%,53.1%
1.07,1.8%,0.0%,70.2%,67.5%,52.9%
1.16,2.4%,4.9%,65.9%,63.0%,64.3%
1.81,10.2%,2.0%,61.2%,70.0%,78.9%
0.74,6.0%,4.0%,76.0%,67.1%,50.0%
1.07,0.0%,1.1%,70.0%,61.9%,51.9%
0.91,3.9%,1.0%,62.7%,70.3%,55.3%
0.92,5.5%,5.5%,52.7%,75.9%,42.3%
1.36,14.6%,4.5%,51.7%,80.4%,58.1%
1.38,12.5%,6.3%,43.8%,71.4%,64.4%
0.65,9.2%,1.5%,61.5%,65.0%,48.0%
1.22,12.8%,4.7%,52.3%,68.9%,53.7%
1.02,8.0%,4.0%,64.0%,78.1%,41.7%
0.99,3.4%,0.8%,57.6%,63.2%,54.0%
2.23,7.3%,0.0%,43.9%,83.3%,69.6%
0.74,3.6%,3.6%,60.7%,70.6%,36.4%
0.40,3.7%,3.7%,48.1%,53.8%,45.2%
1.16,7.4%,2.9%,52.9%,75.0%,56.3%
1.79,8.5%,12.8%,42.6%,90.0%,63.0%
1.50,6.7%,0.0%,64.4%,79.3%,43.8%
0.69,3.0%,1.5%,68.2%,48.9%,38.1%
1.18,0.0%,2.6%,46.8%,63.9%,70.7%
1.05,6.1%,4.0%,64.6%,64.1%,54.3%
1.87,2.1%,4.3%,48.9%,91.3%,58.3%
1.53,4.5%,9.1%,57.6%,78.9%,53.6%
0.69,0.0%,9.3%,51.2%,59.1%,42.9%
1.02,3.0%,5.0%,48.0%,64.6%,53.8%
0.56,4.1%,0.0%,63.3%,41.9%,44.4%
1.69,4.0%,8.0%,54.0%,74.1%,65.2%
0.80,2.4%,4.7%,64.7%,63.6%,43.3%
6.30,6.5%,6.5%,45.2%,100.0%,82.4%
1.12,9.4%,6.3%,57.3%,76.4%,56.1%
0.68,3.2%,4.3%,57.0%,67.9%,40.0%
0.50,0.0%,2.4%,65.9%,40.7%,50.0%
0.95,0.0%,2.8%,54.9%,61.5%,53.1%
0.87,6.3%,2.1%,58.3%,62.5%,52.5%
1.09,12.6%,2.1%,62.1%,78.0%,55.6%
1.03,12.0%,1.9%,68.5%,75.7%,67.6%
0.70,4.2%,8.5%,50.7%,75.0%,48.6%
0.87,1.9%,3.8%,55.8%,67.2%,47.8%
0.61,3.7%,1.9%,50.0%,63.0%,51.9%
1.41,4.8%,6.5%,54.8%,82.4%,50.0%
1.83,4.5%,11.4%,45.5%,80.0%,58.3%
0.58,8.2%,2.0%,49.0%,62.5%,44.0%
0.77,1.4%,2.7%,59.5%,65.9%,36.7%
0.79,4.6%,4.6%,61.1%,72.5%,43.1%
2.39,7.0%,0.0%,76.7%,93.9%,50.0%
6.25,32.3%,0.0%,64.5%,95.0%,81.8%
0.87,6.7%,1.1%,66.7%,66.7%,60.0%
1.14,8.6%,2.5%,69.1%,78.6%,52.0%
1.21,7.8%,1.6%,71.9%,76.1%,38.9%
0.87,3.2%,3.2%,56.5%,71.4%,51.9%
1.20,8.6%,1.4%,78.6%,74.5%,46.7%
0.82,10.7%,5.4%,69.6%,74.4%,47.1%
1.11,9.5%,0.0%,60.8%,75.6%,51.7%
2.66,0.0%,0.0%,59.5%,90.9%,60.0%
0.85,3.0%,2.0%,69.7%,63.8%,50.0%
0.63,1.5%,7.5%,46.3%,71.0%,33.3%
4.61,28.6%,0.0%,60.7%,94.1%,72.7%
1.11,7.6%,2.5%,57.0%,77.8%,44.1%
0.69,5.8%,0.0%,63.5%,51.5%,52.6%
1.15,8.3%,4.2%,63.9%,76.1%,34.6%
1.20,5.5%,2.7%,58.9%,69.8%,50.0%
0.94,4.6%,1.9%,62.0%,71.6%,53.7%
0.71,2.9%,0.0%,44.1%,60.0%,44.7%
0.80,4.2%,3.2%,63.2%,70.0%,42.9%
0.81,2.9%,3.8%,57.1%,66.7%,48.9%
2.90,12.8%,0.0%,71.8%,85.7%,72.7%
0.40,3.7%,3.7%,59.8%,71.9%,46.5%
1.62,10.9%,4.7%,56.3%,88.9%,67.9%
1.00,6.6%,3.3%,41.0%,68.0%,61.1%
0.72,11.5%,5.8%,48.1%,64.0%,37.0%
0.72,8.5%,6.4%,46.8%,72.7%,40.0%
1.29,6.9%,4.2%,52.8%,78.9%,55.9%
0.61,3.1%,4.6%,55.4%,69.4%,55.2%
0.75,9.3%,5.6%,42.6%,52.2%,51.6%
