DR,A%,DF%,1stIn,1st%,2nd%
1.03,5.3%,5.3%,57.0%,86.2%,49.0%
1.38,10.6%,0.0%,69.7%,87.0%,50.0%
0.85,8.3%,4.8%,58.3%,75.5%,60.0%
0.80,1.4%,4.3%,55.7%,76.9%,32.3%
1.11,6.6%,3.9%,50.0%,68.4%,44.7%
1.32,3.9%,0.0%,60.5%,71.7%,63.3%
2.50,5.0%,0.0%,60.0%,83.3%,75.0%
0.51,1.9%,1.9%,53.8%,64.3%,33.3%
0.93,3.4%,4.6%,65.5%,66.7%,46.7%
1.17,5.5%,0.9%,57.8%,71.4%,47.8%
0.99,1.9%,3.8%,60.0%,63.5%,52.4%
0.77,10.0%,5.0%,68.3%,56.1%,52.6%
0.77,0.0%,4.8%,52.4%,60.6%,63.3%
1.94,2.3%,0.0%,70.5%,77.4%,61.5%
0.98,4.2%,1.7%,65.3%,62.3%,34.1%
0.90,12.3%,0.0%,65.1%,69.6%,54.1%
1.16,8.4%,3.2%,73.7%,78.6%,56.0%
0.67,9.7%,4.3%,78.5%,74.0%,50.0%
0.98,1.0%,3.8%,62.9%,71.2%,51.3%
0.56,8.3%,0.0%,68.8%,60.6%,40.0%
1.07,7.7%,5.5%,68.1%,67.7%,58.6%
0.95,8.6%,4.0%,68.2%,66.0%,43.8%
0.65,4.5%,4.5%,59.6%,58.5%,30.6%
0.97,4.2%,3.0%,58.3%,68.4%,57.1%
1.13,4.8%,4.8%,50.6%,69.0%,61.0%
1.36,16.3%,2.0%,65.3%,78.1%,70.6%
0.51,2.9%,8.8%,64.7%,70.5%,29.2%
0.90,10.3%,5.7%,52.9%,71.7%,43.9%
1.72,16.3%,4.1%,55.1%,85.2%,54.5%
0.42,3.2%,3.2%,67.7%,73.0%,30.0%
0.87,12.0%,6.8%,66.7%,67.9%,51.3%
0.96,6.7%,3.4%,66.3%,72.9%,43.3%
1.73,8.0%,4.0%,72.0%,88.9%,28.6%
0.78,2.5%,5.1%,55.7%,63.6%,48.6%
0.96,6.9%,2.8%,57.6%,77.1%,50.8%
1.00,5.3%,0.7%,67.8%,79.6%,51.0%
0.68,6.9%,8.6%,51.7%,63.3%,39.3%
0.96,4.7%,2.4%,61.2%,75.0%,51.5%
1.25,7.9%,4.8%,60.3%,81.6%,44.0%
0.57,3.2%,4.8%,63.5%,45.0%,30.4%
1.12,3.2%,5.2%,60.0%,72.0%,50.0%
0.88,7.6%,0.0%,65.8%,59.6%,51.9%
0.52,5.0%,3.3%,75.0%,57.8%,53.3%
1.11,7.5%,3.8%,60.0%,68.8%,46.9%
1.71,9.7%,4.8%,66.1%,75.6%,66.7%
0.97,10.9%,0.9%,55.5%,67.2%,61.2%
0.77,4.3%,3.3%,76.1%,72.9%,50.0%
0.72,3.3%,3.3%,73.8%,55.6%,50.0%
1.27,4.4%,3.3%,72.5%,66.7%,48.0%
0.97,5.7%,2.8%,72.6%,62.3%,37.9%
0.76,4.7%,2.4%,57.6%,73.5%,55.6%
1.68,8.9%,1.8%,78.6%,79.5%,66.7%
1.22,6.0%,0.0%,72.5%,80.6%,68.3%
1.25,11.0%,0.0%,67.0%,79.1%,51.5%
0.78,4.7%,2.4%,57.6%,67.3%,55.6%
0.77,1.4%,5.5%,74.0%,57.4%,57.9%
0.88,5.7%,3.8%,58.1%,62.3%,45.5%
0.57,7.5%,1.5%,67.2%,75.6%,45.5%
0.95,8.7%,3.3%,58.7%,75.9%,55.3%
1.04,1.1%,4.3%,58.7%,77.8%,57.9%
0.84,0.0%,0.0%,77.0%,59.6%,47.1%
1.25,3.2%,6.3%,69.8%,72.7%,36.8%
3.20,0.0%,5.4%,54.1%,95.0%,64.7%
0.55,13.0%,7.4%,59.3%,65.6%,31.8%
0.58,3.6%,7.2%,54.1%,65.0%,47.1%
0.90,7.6%,1.3%,78.5%,62.9%,35.3%
2.29,20.5%,2.6%,56.4%,86.4%,64.7%
1.03,9.2%,3.4%,62.2%,68.9%,46.7%
0.81,3.0%,4.5%,64.2%,58.1%,45.8%
0.27,0.0%,11.1%,50.0%,33.3%,33.3%
1.17,2.5%,6.3%,75.0%,65.0%,40.0%
1.58,5.1%,5.1%,67.8%,77.5%,63.2%
1.26,5.0%,1.3%,65.0%,73.1%,53.6%
0.62,0.0%,0.0%,62.3%,53.5%,42.3%
1.21,2.1%,0.0%,53.2%,62.0%,54.5%
0.96,5.6%,3.5%,60.4%,63.2%,42.1%
0.72,3.8%,3.8%,59.0%,67.4%,37.5%
0.95,3.8%,2.6%,65.4%,66.7%,55.6%
1.46,6.3%,4.8%,61.9%,76.9%,41.7%
0.80,3.7%,1.2%,64.6%,67.9%,44.8%
0.91,4.1%,2.0%,72.4%,74.6%,48.1%
0.91,1.6%,3.2%,67.5%,68.2%,53.7%
1.56,3.8%,5.8%,57.7%,83.3%,50.0%
1.26,0.0%,1.3%,60.0%,72.9%,43.8%
0.46,6.3%,6.3%,50.8%,46.9%,35.5%
0.69,6.7%,2.2%,58.9%,69.8%,51.4%
1.52,11.1%,1.6%,58.7%,81.1%,73.1%
0.59,4.5%,3.0%,56.1%,73.0%,34.5%
0.95,5.3%,3.2%,60.6%,66.7%,59.5%
0.84,6.2%,3.1%,69.2%,68.9%,45.0%
3.09,5.6%,2.8%,55.6%,90.0%,68.8%
0.19,3.0%,0.0%,73.1%,69.4%,77.8%
1.37,1.4%,2.9%,65.2%,62.2%,58.3%
1.88,5.8%,1.9%,75.0%,79.5%,69.2%
2.20,12.5%,7.5%,62.5%,80.0%,60.0%
0.30,1.4%,4.3%,72.5%,52.0%,42.1%
1.17,1.6%,0.0%,59.7%,73.0%,56.0%
0.83,6.5%,3.2%,63.7%,73.4%,60.0%
1.63,4.2%,4.2%,60.4%,69.0%,63.2%
1.54,8.8%,3.5%,64.9%,81.1%,55.0%
0.83,1.5%,3.0%,50.7%,64.7%,51.5%
2.00,11.1%,4.4%,64.4%,82.8%,75.0%
1.35,15.3%,0.0%,70.8%,76.5%,47.6%
1.17,6.8%,1.1%,65.9%,72.4%,53.3%
1.31,15.6%,4.7%,60.9%,74.4%,60.0%
0.53,3.4%,6.9%,66.7%,62.1%,44.8%
1.33,1.6%,0.0%,73.8%,64.4%,68.8%
1.21,1.2%,4.8%,78.3%,73.8%,50.0%
0.99,1.8%,0.9%,65.5%,73.0%,51.3%
0.86,0.9%,1.8%,62.2%,58.0%,59.5%
1.00,3.4%,4.6%,66.7%,60.3%,48.3%
1.20,2.8%,1.4%,58.3%,66.7%,66.7%
1.26,0.0%,1.6%,65.1%,63.4%,63.6%
3.46,7.7%,0.0%,66.7%,84.6%,84.6%
1.13,11.4%,2.9%,65.7%,73.9%,47.2%
1.64,18.0%,4.0%,56.0%,82.1%,54.5%
0.83,6.3%,4.2%,65.6%,65.1%,45.5%
1.44,2.8%,4.2%,66.7%,75.0%,45.8%
1.33,3.3%,4.9%,65.6%,80.0%,38.1%
1.18,2.7%,4.1%,59.5%,61.4%,63.3%
0.88,4.9%,2.4%,59.8%,59.2%,45.5%
0.92,2.4%,1.2%,67.1%,69.1%,59.3%
1.26,8.6%,2.2%,61.3%,77.2%,61.1%
0.81,5.2%,3.0%,59.0%,75.9%,54.5%
0.82,3.3%,0.0%,63.7%,65.5%,51.5%
1.69,15.0%,3.3%,81.7%,79.6%,63.6%
0.95,3.0%,4.0%,74.0%,74.3%,53.8%
2.38,5.7%,1.9%,64.2%,94.1%,63.2%
0.71,2.2%,2.2%,71.1%,68.8%,30.8%
1.00,6.7%,3.3%,70.0%,69.8%,63.0%
1.27,3.8%,1.9%,69.2%,72.2%,50.0%
0.56,3.8%,1.3%,65.8%,71.2%,44.4%
1.10,3.5%,3.5%,67.4%,67.2%,60.7%
0.88,12.5%,3.8%,61.3%,73.5%,54.8%
1.01,3.4%,0.0%,57.5%,66.0%,64.9%
1.42,8.2%,3.3%,57.4%,82.9%,53.8%
1.60,13.6%,2.3%,59.1%,88.5%,44.4%
1.01,9.9%,2.2%,57.1%,69.2%,46.2%
1.44,7.4%,3.7%,59.3%,81.3%,50.0%
0.71,5.2%,0.0%,63.8%,64.9%,38.1%
1.12,2.9%,6.9%,54.9%,76.8%,50.0%
1.09,7.7%,2.2%,68.1%,71.0%,62.1%
0.87,5.6%,1.6%,56.3%,70.4%,56.4%
3.70,10.8%,2.7%,56.8%,95.2%,75.0%
0.93,4.1%,0.0%,56.8%,57.1%,46.9%
0.79,8.2%,8.2%,61.6%,66.7%,32.1%
1.62,8.3%,0.0%,71.7%,69.8%,70.6%
1.73,13.2%,1.9%,75.5%,77.5%,53.8%
1.10,2.1%,2.1%,61.5%,72.9%,51.4%
0.56,1.9%,0.0%,59.3%,53.1%,22.7%
1.08,2.2%,4.5%,69.7%,66.1%,63.0%
0.86,1.8%,1.8%,71.9%,56.1%,50.0%
1.48,1.9%,0.0%,72.2%,61.5%,86.7%
0.94,5.6%,4.6%,67.6%,69.9%,40.0%
0.84,4.2%,2.8%,64.8%,63.0%,28.0%
1.38,1.8%,5.5%,65.5%,66.7%,57.9%
0.80,2.9%,2.9%,62.3%,55.8%,38.5%
0.55,1.3%,0.0%,70.0%,62.5%,33.3%
1.00,0.0%,0.0%,70.2%,61.0%,56.0%
1.18,1.1%,0.0%,61.4%,81.5%,50.0%
0.93,4.7%,1.2%,56.5%,77.1%,51.4%
0.83,2.1%,0.0%,69.8%,59.7%,65.5%
1.55,7.3%,0.0%,61.8%,76.5%,71.4%
1.00,3.8%,0.9%,70.8%,64.0%,64.5%
0.79,0.0%,1.3%,76.3%,60.3%,44.4%
0.72,0.8%,1.7%,63.3%,59.2%,50.0%
0.80,2.3%,3.4%,67.0%,67.8%,58.6%
0.59,0.0%,1.2%,66.7%,53.6%,50.0%
1.41,3.7%,1.9%,72.2%,82.1%,60.0%
0.73,1.5%,9.1%,60.6%,62.5%,34.6%
0.65,6.2%,3.1%,58.5%,73.7%,44.4%
1.03,7.6%,1.1%,65.2%,66.7%,46.9%
0.75,2.0%,4.1%,67.3%,45.5%,31.3%
1.07,3.7%,2.8%,53.2%,69.0%,56.9%
0.86,2.2%,5.4%,52.7%,81.6%,34.1%
0.70,2.1%,2.1%,59.6%,39.3%,42.1%
0.70,1.4%,0.0%,69.0%,59.2%,45.5%
0.63,1.4%,1.4%,76.7%,55.4%,52.9%
1.37,0.0%,2.9%,63.8%,86.4%,36.0%
0.80,2.9%,5.9%,58.8%,55.0%,46.4%
1.46,3.2%,3.2%,67.7%,61.9%,70.0%
0.65,7.0%,4.7%,58.1%,64.0%,27.8%
1.02,2.2%,4.4%,62.2%,73.2%,50.0%
1.00,6.3%,1.0%,69.8%,67.2%,48.3%
0.41,0.0%,2.6%,50.0%,47.4%,26.3%
0.93,0.9%,1.9%,72.2%,59.0%,46.7%
1.52,1.7%,3.4%,57.6%,76.5%,60.0%
0.95,1.2%,3.6%,71.1%,54.2%,33.3%
1.33,1.5%,3.0%,61.2%,78.0%,61.5%
0.94,7.5%,1.9%,59.4%,66.7%,46.5%
1.20,0.0%,2.8%,67.6%,66.7%,52.2%
0.85,5.5%,1.8%,60.0%,63.6%,54.5%
1.21,1.2%,2.4%,74.4%,73.8%,42.9%
1.43,9.1%,0.0%,66.7%,72.7%,72.7%
0.58,5.2%,1.7%,65.5%,50.0%,60.0%
1.25,1.2%,2.4%,66.3%,80.0%,67.9%
0.86,2.5%,1.2%,67.9%,56.4%,38.5%
1.01,1.0%,2.9%,66.0%,67.6%,54.3%
1.10,3.5%,4.7%,67.4%,70.7%,42.9%
0.69,1.1%,9.0%,60.7%,64.8%,51.4%
1.17,7.2%,1.4%,72.5%,68.0%,73.7%
0.81,5.3%,5.3%,59.2%,57.8%,38.7%
0.86,14.1%,6.3%,67.2%,76.7%,42.9%
0.81,3.0%,3.0%,69.0%,58.0%,51.6%
0.86,5.6%,2.2%,63.3%,78.9%,42.4%
1.26,0.0%,1.3%,73.4%,74.1%,52.4%
0.72,4.3%,4.3%,53.2%,52.0%,36.4%
0.98,2.2%,1.1%,73.3%,68.2%,50.0%
0.77,4.6%,3.1%,55.4%,38.9%,37.9%
1.67,2.3%,2.3%,59.1%,76.9%,50.0%
0.67,1.8%,1.8%,60.0%,48.5%,36.4%
0.35,1.8%,5.4%,62.5%,62.9%,38.1%
0.60,1.7%,5.1%,57.6%,47.1%,44.0%
0.75,1.8%,1.8%,59.6%,67.6%,43.5%
0.48,3.5%,8.8%,56.1%,59.4%,32.0%
0.67,2.2%,4.4%,64.4%,51.7%,18.8%
