DR,A%,DF%,1stIn,1st%,2nd%
0.61,6.1%,13.6%,50.0%,69.7%,33.3%
1.09,2.9%,2.9%,58.8%,70.0%,57.1%
1.46,8.6%,2.9%,52.4%,83.6%,70.0%
1.62,11.5%,1.6%,72.1%,81.8%,47.1%
0.88,10.3%,5.1%,62.8%,65.3%,55.2%
1.84,9.4%,1.9%,58.5%,80.6%,68.2%
0.98,2.4%,4.9%,70.7%,65.5%,45.8%
0.58,1.7%,5.0%,70.0%,45.2%,44.4%
1.68,3.6%,3.6%,63.6%,77.1%,70.0%
1.40,8.2%,3.1%,66.3%,70.8%,66.7%
0.82,0.0%,3.7%,58.9%,71.4%,52.3%
1.38,4.9%,7.4%,59.3%,79.2%,54.5%
0.67,0.0%,3.8%,65.0%,57.7%,53.6%
0.95,3.7%,8.5%,47.6%,61.5%,48.8%
1.12,2.1%,5.3%,51.6%,65.3%,43.5%
1.01,2.9%,7.4%,55.9%,71.1%,46.7%
0.61,2.6%,3.9%,64.9%,46.0%,44.4%
1.53,3.3%,6.6%,63.7%,79.3%,51.5%
0.30,6.3%,3.2%,63.5%,60.0%,39.1%
0.73,3.3%,5.4%,62.0%,66.7%,45.7%
0.91,7.1%,7.1%,51.4%,52.8%,38.2%
1.07,3.6%,7.3%,57.3%,69.8%,42.6%
0.51,0.0%,5.1%,57.6%,50.0%,48.0%
1.64,11.1%,4.4%,55.6%,80.0%,55.0%
1.65,7.3%,9.1%,45.5%,80.0%,66.7%
1.08,8.0%,2.0%,65.0%,73.8%,48.6%
1.60,9.5%,3.2%,58.7%,86.5%,38.5%
1.65,9.6%,13.5%,55.8%,72.4%,52.2%
2.10,4.8%,4.8%,66.7%,89.3%,50.0%
1.32,3.2%,6.3%,55.6%,80.0%,53.6%
0.66,4.1%,9.5%,48.6%,72.2%,26.3%
1.47,11.1%,11.1%,53.7%,82.8%,40.0%
1.47,7.1%,8.9%,55.4%,74.2%,56.0%
1.15,12.0%,9.0%,45.0%,77.8%,49.1%
0.41,3.8%,7.5%,52.8%,57.1%,32.0%
1.37,15.7%,13.7%,54.9%,78.6%,43.5%
1.13,6.7%,5.3%,56.0%,73.8%,63.6%
1.00,5.2%,5.2%,57.1%,61.4%,54.5%
1.56,3.3%,6.6%,62.3%,81.6%,56.5%
1.59,6.8%,6.8%,59.5%,75.0%,53.3%
0.92,6.2%,13.3%,41.6%,76.6%,45.5%
1.17,18.9%,6.7%,58.9%,79.2%,45.9%
1.14,8.1%,4.1%,52.7%,76.9%,62.9%
1.16,3.2%,9.5%,51.6%,79.6%,54.3%
1.35,12.3%,3.7%,50.6%,78.0%,55.0%
1.37,12.7%,1.4%,70.4%,72.0%,52.4%
1.59,11.1%,5.6%,63.0%,79.4%,50.0%
1.50,3.0%,4.5%,53.7%,75.0%,61.3%
1.07,7.4%,6.4%,51.1%,68.8%,47.8%
1.28,6.3%,17.5%,49.2%,80.6%,43.8%
1.45,8.7%,15.2%,47.8%,77.3%,45.8%
0.54,10.0%,8.6%,58.6%,65.9%,27.6%
1.27,5.4%,8.1%,60.8%,75.6%,41.4%
1.10,16.5%,7.7%,59.3%,74.1%,56.8%
1.16,14.0%,9.3%,55.8%,72.9%,57.9%
0.44,4.8%,9.5%,64.3%,51.9%,26.7%
2.07,11.4%,4.5%,52.3%,87.0%,66.7%
0.85,5.4%,8.0%,58.0%,64.6%,44.7%
1.08,4.2%,7.3%,57.3%,63.6%,46.3%
0.56,2.0%,6.0%,48.0%,62.5%,26.9%
1.26,14.8%,1.6%,59.0%,77.8%,52.0%
1.20,12.3%,5.5%,54.8%,82.5%,45.5%
0.91,3.8%,6.7%,60.0%,68.3%,50.0%
0.78,4.1%,5.4%,62.2%,50.0%,53.6%
1.36,11.8%,2.9%,66.2%,68.9%,65.2%
1.15,14.7%,2.9%,66.2%,75.6%,60.9%
1.22,1.5%,9.2%,49.2%,65.6%,60.6%
0.80,6.8%,3.4%,61.0%,77.8%,47.8%
1.12,5.5%,9.6%,49.3%,61.1%,48.6%
1.32,9.7%,9.7%,56.5%,82.9%,55.6%
1.27,4.8%,11.3%,54.8%,73.5%,46.4%
0.63,1.8%,1.8%,58.9%,60.6%,47.8%
1.30,9.4%,3.1%,68.8%,65.9%,45.0%
1.17,3.0%,4.0%,63.6%,79.4%,44.4%
0.88,4.9%,2.4%,68.3%,69.6%,23.1%
1.18,7.2%,2.4%,62.7%,71.2%,67.7%
1.25,3.8%,5.8%,57.7%,68.3%,61.4%
1.31,6.0%,4.5%,46.3%,83.9%,41.7%
0.78,7.2%,4.1%,55.7%,72.2%,46.5%
0.74,5.0%,12.5%,45.0%,75.0%,38.6%
0.83,3.5%,1.8%,61.1%,69.6%,52.3%
1.32,16.7%,2.1%,64.6%,71.0%,52.9%
1.75,3.9%,9.8%,58.8%,73.3%,66.7%
0.74,2.2%,2.2%,64.4%,65.5%,31.3%
1.33,7.8%,1.1%,67.8%,72.1%,44.8%
1.01,5.9%,5.9%,48.5%,67.3%,63.5%
0.73,5.9%,3.9%,70.6%,69.4%,26.7%
0.79,0.0%,6.5%,60.9%,67.9%,50.0%
1.13,8.6%,4.9%,69.1%,75.0%,40.0%
1.65,11.4%,9.1%,61.4%,74.1%,47.1%
1.87,10.4%,2.1%,60.4%,79.3%,73.7%
0.99,3.6%,6.3%,55.4%,67.7%,50.0%
0.75,5.7%,5.7%,47.1%,60.6%,45.9%
1.10,6.1%,1.5%,75.8%,78.0%,37.5%
1.00,5.5%,4.1%,60.3%,65.9%,44.8%
1.25,12.0%,4.8%,61.4%,74.5%,46.9%
1.48,5.1%,3.8%,69.2%,81.5%,54.2%
1.15,5.7%,8.6%,64.3%,71.1%,52.0%
1.23,4.8%,6.5%,46.8%,79.3%,45.5%
1.21,15.5%,5.2%,59.8%,72.4%,53.8%
0.62,0.0%,11.9%,54.8%,52.2%,36.8%
1.24,3.5%,1.2%,62.8%,59.3%,71.9%
1.21,7.7%,4.4%,65.9%,76.7%,51.6%
1.23,8.6%,2.5%,66.7%,64.8%,66.7%
4.22,10.7%,0.0%,50.0%,92.9%,78.6%
0.55,3.2%,9.7%,64.5%,67.5%,31.8%
0.49,4.8%,0.0%,66.7%,42.9%,42.9%
0.99,2.2%,3.3%,60.0%,70.4%,61.1%
0.39,5.0%,1.7%,71.7%,60.5%,35.3%
1.44,6.7%,5.0%,70.0%,78.6%,61.1%
1.62,3.4%,6.8%,66.1%,64.1%,55.0%
0.71,11.7%,5.0%,58.3%,65.7%,40.0%
0.90,2.8%,7.3%,61.5%,76.1%,31.0%
0.98,3.9%,7.8%,58.8%,65.0%,47.6%
1.33,6.8%,0.0%,61.0%,66.7%,60.9%
1.56,7.5%,7.5%,60.4%,81.3%,47.6%
1.09,1.1%,8.8%,44.0%,70.0%,51.0%
0.88,7.8%,4.9%,66.0%,67.6%,51.4%
0.86,3.6%,7.3%,59.9%,57.3%,54.5%
1.22,4.8%,3.2%,62.9%,66.7%,43.5%
1.56,3.9%,0.0%,72.5%,75.7%,64.3%
1.11,5.8%,5.8%,72.1%,62.9%,37.5%
1.05,5.9%,5.9%,56.5%,70.8%,48.6%
1.25,1.6%,3.3%,77.0%,72.3%,57.1%
1.16,1.5%,4.5%,56.7%,65.8%,62.1%
0.65,13.3%,6.7%,53.3%,58.3%,28.6%
1.69,2.0%,8.2%,63.3%,74.2%,61.1%
1.36,0.0%,9.7%,59.7%,76.7%,51.7%
0.91,3.8%,4.8%,71.4%,50.7%,46.7%
1.64,2.2%,2.2%,68.9%,77.4%,50.0%
0.97,3.0%,6.1%,53.5%,67.9%,47.8%
0.53,7.0%,4.2%,59.2%,59.5%,65.5%
1.43,4.2%,2.8%,66.2%,74.5%,50.0%
1.05,2.9%,5.7%,62.9%,74.2%,48.7%
1.61,5.7%,3.8%,62.3%,84.8%,45.0%
0.58,5.7%,10.3%,50.6%,75.0%,44.2%
1.34,4.2%,4.2%,62.0%,72.7%,55.6%
1.75,7.1%,0.0%,67.1%,78.9%,71.4%
1.58,5.7%,1.9%,66.0%,77.1%,66.7%
0.64,1.9%,3.8%,52.8%,64.3%,24.0%
0.92,3.0%,7.6%,60.6%,72.5%,61.5%
0.83,5.2%,5.2%,57.1%,63.6%,36.4%
1.24,3.7%,7.3%,70.7%,69.0%,45.8%
1.04,3.4%,4.6%,67.8%,64.4%,60.7%
0.72,2.9%,0.0%,73.9%,64.7%,50.0%
0.83,4.5%,4.5%,63.6%,62.5%,46.9%
2.30,4.1%,4.1%,63.3%,90.3%,66.7%
1.25,1.3%,5.3%,59.2%,64.4%,48.4%
0.99,4.9%,2.4%,63.4%,67.3%,56.7%
2.82,6.9%,3.4%,62.1%,88.9%,72.7%
0.74,1.4%,4.2%,47.2%,61.8%,44.7%
1.39,1.9%,5.8%,65.4%,79.4%,72.2%
1.33,3.8%,9.0%,66.7%,78.8%,50.0%
0.38,3.6%,7.3%,64.5%,67.6%,23.1%
1.03,2.5%,0.5%,64.5%,70.1%,54.3%
1.30,5.4%,0.0%,81.1%,68.3%,35.7%
0.97,3.5%,1.8%,72.6%,67.1%,58.1%
1.38,4.8%,3.2%,58.7%,70.3%,61.5%
1.06,5.1%,7.1%,55.1%,74.1%,45.5%
1.59,0.0%,3.9%,60.8%,83.9%,45.0%
1.73,4.7%,2.3%,55.8%,83.3%,63.2%
1.33,1.8%,3.6%,57.1%,78.1%,58.3%
0.68,1.6%,4.7%,62.5%,57.5%,58.3%
1.05,8.4%,3.4%,67.2%,68.8%,53.8%
1.28,4.6%,1.5%,69.2%,68.9%,45.0%
1.09,5.2%,2.6%,72.7%,67.9%,52.4%
0.46,2.2%,6.7%,66.7%,60.0%,33.3%
0.53,1.9%,5.6%,46.3%,64.0%,34.5%
1.18,8.8%,2.5%,55.0%,70.5%,50.0%
0.86,8.6%,7.4%,64.2%,67.3%,44.8%
0.44,3.2%,4.8%,65.1%,65.9%,50.0%
1.59,10.3%,3.4%,58.6%,85.3%,58.3%
0.78,7.2%,1.8%,63.1%,61.4%,48.8%
1.20,8.0%,5.7%,63.6%,66.1%,62.5%
0.90,2.0%,7.0%,62.0%,67.7%,50.0%
1.03,11.6%,7.0%,62.8%,72.2%,46.9%
0.86,6.7%,5.3%,62.7%,72.3%,42.9%
0.78,4.8%,3.8%,70.2%,60.3%,45.2%
4.55,15.6%,3.1%,46.9%,93.3%,82.4%
0.92,3.8%,4.8%,56.2%,64.4%,54.3%
0.91,4.3%,5.3%,59.6%,67.9%,36.8%
1.43,0.0%,5.5%,61.8%,70.6%,61.9%
1.13,1.1%,6.8%,58.0%,68.6%,54.1%
1.47,3.8%,3.8%,67.9%,69.4%,52.9%
1.15,0.0%,9.4%,54.1%,67.4%,43.6%
0.58,4.1%,2.7%,64.4%,55.3%,50.0%
1.32,6.9%,2.8%,59.7%,69.8%,62.1%
0.75,4.2%,4.2%,65.3%,61.7%,60.0%
0.95,1.3%,2.6%,63.6%,51.0%,46.4%
0.77,1.5%,3.0%,62.1%,61.0%,56.0%
1.40,1.7%,6.7%,58.3%,71.4%,56.0%
1.23,4.3%,7.5%,49.5%,69.6%,55.3%
0.79,1.5%,7.5%,58.2%,53.8%,42.9%
0.79,3.8%,5.0%,61.3%,55.1%,54.8%
2.25,8.7%,0.0%,73.9%,73.5%,100.0%
1.08,1.9%,3.9%,62.1%,67.2%,53.8%
1.06,3.0%,4.0%,63.0%,73.0%,40.5%
1.10,1.4%,5.6%,56.9%,65.9%,48.4%
1.06,5.2%,1.3%,68.8%,69.8%,41.7%
1.22,4.9%,1.6%,67.2%,80.5%,55.0%
1.77,12.0%,6.0%,60.0%,73.3%,65.0%
1.30,7.7%,13.2%,53.8%,75.5%,40.5%
1.49,3.2%,11.3%,51.6%,81.3%,56.7%
0.40,5.3%,4.0%,68.0%,72.5%,50.0%
1.63,14.3%,0.0%,67.3%,72.7%,56.3%
0.75,4.8%,2.4%,54.8%,67.4%,47.4%
0.91,7.6%,2.5%,67.1%,58.5%,61.5%
1.17,3.5%,2.4%,68.2%,63.8%,51.9%
0.64,2.3%,2.3%,55.7%,65.3%,43.6%
0.74,3.4%,8.6%,55.2%,65.6%,42.3%
0.99,7.9%,3.9%,59.8%,68.4%,52.9%
0.87,0.0%,4.1%,56.8%,71.4%,46.9%
1.24,0.0%,3.2%,63.5%,72.5%,65.2%
0.60,4.3%,2.2%,52.2%,62.5%,40.9%
1.41,5.3%,7.0%,66.7%,63.2%,57.9%
1.21,7.6%,0.0%,68.2%,80.0%,61.9%
0.65,2.0%,4.1%,69.4%,55.9%,33.3%
0.67,2.6%,3.9%,64.5%,67.3%,40.7%
1.25,5.0%,0.0%,71.3%,73.7%,56.5%
0.51,1.8%,1.8%,69.6%,56.4%,52.9%
1.88,6.5%,4.3%,65.2%,76.7%,56.3%
1.75,10.0%,4.0%,68.0%,79.4%,56.3%
0.68,6.5%,4.3%,50.0%,60.9%,60.9%
1.12,5.1%,4.1%,56.1%,67.3%,55.8%
1.33,1.9%,5.6%,55.6%,80.0%,29.2%
1.14,0.0%,3.3%,61.1%,63.6%,57.1%
1.82,0.0%,8.3%,58.3%,78.6%,65.0%
0.74,9.6%,5.3%,61.7%,63.8%,44.4%
1.35,12.7%,6.3%,68.4%,75.9%,60.0%
1.26,9.9%,5.6%,53.5%,71.1%,42.4%
1.31,5.1%,5.1%,68.4%,72.2%,60.0%
1.17,2.1%,7.4%,63.2%,71.7%,45.7%
1.96,2.6%,5.1%,56.4%,68.2%,70.6%
1.52,5.1%,3.8%,65.4%,72.5%,55.6%
1.11,6.5%,3.7%,61.7%,74.2%,58.5%
0.95,1.0%,7.8%,54.9%,57.1%,43.5%
1.08,2.7%,6.7%,65.3%,69.4%,38.5%
0.62,2.9%,4.4%,60.3%,56.1%,44.4%
1.12,4.9%,2.5%,65.4%,62.3%,53.6%
1.22,1.3%,2.6%,70.5%,69.1%,47.8%
0.92,6.2%,4.1%,66.0%,71.9%,54.5%
0.90,0.8%,4.2%,64.2%,62.3%,51.2%
0.81,1.8%,4.5%,60.4%,61.2%,40.9%
1.44,6.7%,5.0%,60.0%,77.8%,58.3%
0.59,0.0%,8.8%,52.9%,66.7%,28.1%
0.82,3.2%,3.8%,73.4%,66.4%,45.2%
0.73,0.0%,6.0%,60.7%,54.9%,51.5%
0.49,0.0%,2.7%,64.9%,50.0%,30.8%
0.82,0.0%,8.7%,68.1%,63.8%,40.9%
1.05,3.0%,6.0%,60.0%,65.0%,35.0%
0.96,2.1%,1.1%,64.2%,67.2%,64.7%
0.82,1.3%,11.7%,54.5%,59.5%,34.3%
1.21,6.0%,6.0%,47.8%,81.3%,42.9%
0.76,4.3%,5.8%,58.0%,62.5%,55.2%
1.24,8.5%,4.2%,67.6%,75.0%,60.9%
0.58,0.0%,2.0%,74.0%,56.8%,30.8%
0.80,1.8%,3.6%,72.7%,60.0%,20.0%
0.55,4.5%,3.0%,59.1%,71.8%,44.4%
0.88,2.1%,6.3%,67.7%,69.2%,41.9%
0.98,4.1%,0.0%,68.9%,66.7%,56.5%
1.25,5.5%,0.0%,74.5%,75.6%,50.0%
1.43,5.6%,2.8%,62.0%,77.3%,59.3%
2.79,5.1%,5.1%,71.8%,82.1%,81.8%
1.20,2.9%,5.7%,70.0%,81.6%,57.1%
1.14,8.8%,2.9%,69.1%,70.2%,42.9%
0.65,0.0%,6.1%,63.4%,51.9%,43.3%
1.06,0.0%,5.2%,70.1%,66.2%,58.6%
0.80,5.4%,5.4%,61.3%,66.7%,25.0%
0.91,6.9%,8.3%,52.8%,68.4%,44.1%
1.05,4.3%,7.5%,59.1%,70.9%,50.0%
0.45,3.3%,8.3%,63.3%,63.2%,40.9%
1.48,0.0%,5.2%,62.1%,61.1%,72.7%
0.86,2.1%,11.3%,58.8%,70.2%,40.0%
0.48,2.4%,7.1%,59.5%,52.0%,23.5%
1.80,6.5%,4.3%,58.7%,81.5%,63.2%
0.78,6.8%,7.8%,59.2%,73.8%,45.2%
1.62,9.8%,5.9%,52.9%,85.2%,62.5%
0.80,8.0%,2.0%,64.0%,78.1%,38.9%
1.13,4.9%,8.5%,64.6%,66.0%,51.7%
1.55,6.6%,4.9%,59.0%,91.7%,52.0%
0.77,10.7%,5.4%,66.1%,62.2%,52.6%
1.18,2.1%,2.1%,63.9%,67.7%,62.9%
0.78,5.8%,4.3%,55.1%,63.2%,38.7%
3.26,0.0%,9.1%,45.5%,80.0%,66.7%
1.62,20.0%,2.0%,58.0%,86.2%,57.1%
0.80,0.0%,5.9%,54.9%,64.3%,47.8%
0.71,7.0%,3.5%,70.2%,62.5%,64.7%
1.64,6.0%,4.0%,56.0%,75.0%,63.6%
0.99,4.2%,0.0%,65.3%,66.0%,60.0%
0.85,3.1%,9.4%,64.1%,73.2%,47.8%
0.76,1.9%,4.6%,63.9%,69.6%,35.9%
1.47,3.2%,1.6%,67.7%,76.2%,55.0%
0.86,5.3%,3.8%,74.0%,71.1%,38.2%
0.91,2.9%,2.9%,55.1%,60.5%,41.9%
1.89,12.8%,0.0%,78.7%,73.0%,50.0%
1.22,1.4%,5.7%,67.1%,66.0%,39.1%
0.73,3.8%,9.6%,59.6%,51.6%,42.9%
1.55,8.7%,4.3%,66.7%,80.4%,60.9%
1.57,12.3%,7.0%,57.9%,78.8%,58.3%
0.57,2.6%,5.1%,51.3%,45.0%,47.4%
1.05,2.3%,7.0%,53.5%,56.5%,50.0%
0.84,3.3%,3.3%,65.9%,70.0%,58.1%
1.36,10.4%,4.5%,61.2%,78.0%,65.4%
1.71,3.8%,0.0%,61.5%,75.0%,60.0%
0.95,6.9%,4.9%,64.7%,65.2%,47.2%
1.30,1.6%,14.1%,68.8%,75.0%,40.0%
1.34,6.0%,4.5%,61.2%,73.2%,50.0%
0.69,5.6%,7.4%,46.3%,60.0%,55.2%
1.07,10.8%,6.7%,60.8%,69.9%,40.4%
1.28,4.5%,0.0%,57.6%,65.8%,75.0%
0.88,3.1%,7.8%,59.4%,57.9%,34.6%
0.82,1.9%,5.6%,61.7%,72.7%,43.9%
0.81,5.4%,2.7%,72.1%,60.0%,74.2%
0.57,3.9%,5.3%,68.4%,51.9%,45.8%
1.28,2.7%,5.4%,73.0%,72.2%,50.0%
1.14,3.5%,3.5%,63.2%,75.0%,38.1%
1.30,2.9%,1.4%,77.1%,75.9%,50.0%
0.91,3.1%,6.2%,63.1%,61.0%,41.7%
0.60,1.8%,3.6%,67.3%,62.2%,33.3%
1.23,7.9%,3.4%,65.2%,75.9%,58.1%
0.86,6.5%,5.2%,63.6%,59.2%,46.4%
0.97,4.0%,5.9%,65.3%,75.8%,37.1%
1.47,1.7%,0.0%,78.3%,74.5%,69.2%
1.50,5.4%,0.0%,58.9%,63.6%,52.2%
1.07,1.1%,6.9%,55.2%,68.8%,56.4%
0.84,1.2%,7.2%,59.0%,61.2%,47.1%
1.30,2.7%,4.1%,64.9%,72.9%,42.3%
0.98,3.5%,5.9%,49.4%,61.9%,37.2%
0.94,5.2%,1.7%,62.1%,61.1%,54.5%
2.00,13.6%,0.0%,72.7%,78.1%,66.7%
1.03,5.5%,9.6%,64.4%,72.3%,50.0%
0.67,7.4%,11.1%,50.0%,51.9%,25.9%
1.16,1.7%,5.2%,53.4%,58.1%,55.6%
1.67,5.2%,8.6%,72.4%,71.4%,43.8%
0.97,2.3%,5.8%,64.0%,69.1%,41.9%
1.28,0.0%,4.7%,57.8%,70.3%,55.6%
1.20,2.5%,6.2%,45.7%,59.5%,59.1%
1.19,3.6%,11.9%,56.0%,72.3%,29.7%
1.72,2.0%,2.0%,73.5%,77.8%,53.8%
0.84,6.2%,9.2%,52.3%,64.7%,41.9%
0.66,1.8%,7.0%,56.1%,37.5%,52.0%
1.32,0.0%,2.9%,65.2%,82.2%,58.3%
1.55,13.6%,8.5%,66.1%,79.5%,45.0%
1.07,3.3%,3.3%,53.3%,65.3%,53.5%
2.53,2.6%,2.6%,47.4%,77.8%,75.0%
0.80,1.5%,4.6%,49.2%,62.5%,51.5%
1.33,7.8%,0.0%,62.5%,70.0%,62.5%
1.24,4.7%,1.2%,62.8%,77.8%,53.1%
2.88,5.3%,2.6%,44.7%,82.4%,81.0%
0.83,4.5%,16.7%,47.0%,74.2%,42.9%
1.35,4.5%,1.5%,62.7%,69.0%,68.0%
0.97,0.0%,8.0%,58.0%,69.0%,38.1%
1.21,3.8%,11.5%,59.0%,73.9%,46.9%
0.77,2.6%,5.1%,55.1%,60.5%,54.3%
0.71,7.1%,1.4%,75.7%,66.0%,41.2%
1.25,3.8%,7.6%,58.2%,76.1%,48.5%
1.08,4.5%,4.5%,60.2%,71.7%,54.3%
0.69,1.3%,5.1%,47.4%,54.1%,43.9%
0.67,2.3%,4.6%,57.5%,70.0%,54.1%
1.25,10.8%,1.4%,62.2%,69.6%,71.4%
0.58,2.4%,19.5%,46.3%,47.4%,27.3%
0.79,0.0%,5.8%,67.0%,62.3%,32.4%
0.63,4.1%,16.3%,55.1%,37.0%,27.3%
1.38,10.9%,4.7%,57.8%,81.1%,48.1%
1.27,12.5%,8.9%,46.4%,80.8%,50.0%
0.68,6.9%,8.8%,52.0%,71.7%,22.4%
0.70,1.9%,7.7%,59.6%,71.0%,38.1%
1.66,1.9%,5.6%,66.7%,83.3%,55.6%
1.31,11.6%,2.3%,74.4%,68.8%,45.5%
1.59,0.0%,1.9%,63.5%,72.7%,73.7%
0.87,2.4%,1.2%,57.3%,66.0%,40.0%
0.77,5.6%,4.2%,66.7%,58.3%,37.5%
1.07,1.1%,2.2%,73.9%,64.7%,58.3%
1.01,6.3%,1.8%,65.8%,75.3%,39.5%
0.89,1.1%,3.4%,64.8%,64.9%,64.5%
1.05,2.2%,6.7%,67.4%,63.3%,37.9%
1.21,8.0%,3.4%,66.7%,81.0%,55.2%
0.78,1.2%,8.6%,61.7%,68.0%,51.6%
0.57,1.8%,3.6%,61.8%,52.9%,28.6%
1.16,1.3%,5.2%,76.6%,71.2%,55.6%
1.11,0.0%,6.0%,60.0%,66.7%,57.5%
1.41,3.3%,4.9%,60.7%,73.0%,50.0%
1.34,6.3%,1.3%,64.6%,70.6%,46.4%
0.90,1.0%,5.1%,51.5%,54.9%,52.1%
0.57,0.0%,6.3%,56.3%,55.6%,46.4%
0.67,5.6%,5.6%,59.2%,66.7%,44.8%
1.63,1.7%,5.2%,58.6%,82.4%,58.3%
0.77,5.2%,3.1%,62.5%,66.7%,47.2%
1.38,8.3%,6.7%,48.3%,86.2%,45.2%
2.28,17.9%,0.0%,59.0%,78.3%,75.0%
0.60,0.0%,6.3%,57.1%,38.9%,48.1%
1.32,3.1%,4.7%,54.7%,62.9%,55.2%
0.96,4.8%,3.8%,58.1%,73.8%,59.1%
0.65,2.1%,8.3%,64.6%,54.8%,41.2%
0.65,0.0%,3.5%,56.1%,50.0%,60.0%
1.12,2.2%,8.6%,67.7%,66.7%,46.7%
0.73,10.9%,7.3%,45.5%,68.0%,30.0%
0.82,1.3%,3.8%,57.0%,71.1%,35.3%
