DR,A%,DF%,1stIn,1st%,2nd%
1.06,5.0%,1.3%,67.5%,64.8%,42.3%
0.84,1.0%,3.0%,65.7%,56.9%,52.9%
0.92,1.3%,9.2%,59.2%,60.0%,51.6%
0.70,3.2%,6.5%,56.5%,60.0%,22.2%
0.77,1.5%,6.1%,42.4%,67.9%,42.1%
1.57,4.5%,11.4%,43.2%,63.2%,60.0%
0.67,6.7%,6.7%,51.1%,47.8%,45.5%
0.63,0.0%,3.4%,50.0%,65.5%,58.6%
0.55,0.0%,5.7%,60.0%,59.5%,39.3%
1.47,0.0%,6.1%,46.9%,73.9%,50.0%
0.65,0.0%,4.5%,59.1%,46.2%,11.1%
1.45,11.8%,0.0%,44.1%,60.0%,68.4%
1.05,7.7%,3.8%,63.5%,72.7%,47.4%
1.09,2.4%,2.4%,65.5%,69.1%,44.8%
0.54,5.3%,4.0%,58.7%,52.3%,41.9%
3.16,14.3%,0.0%,42.9%,94.4%,79.2%
0.70,1.7%,10.3%,60.3%,65.7%,34.8%
1.20,1.1%,11.4%,53.4%,72.3%,43.9%
0.49,9.2%,9.2%,55.4%,66.7%,44.8%
0.90,2.9%,4.8%,44.2%,58.7%,48.3%
1.21,7.1%,3.5%,69.4%,71.2%,38.5%
0.61,7.9%,7.9%,53.9%,63.4%,40.0%
1.27,6.2%,1.5%,61.5%,77.5%,60.0%
0.98,4.7%,2.3%,47.7%,65.9%,46.7%
0.54,3.3%,1.6%,52.5%,65.6%,44.8%
0.33,7.4%,0.0%,57.4%,61.3%,26.1%
1.60,7.4%,5.9%,58.8%,85.0%,50.0%
0.98,6.6%,2.6%,61.8%,68.1%,48.3%
1.82,6.5%,2.2%,67.4%,74.2%,73.3%
1.28,15.1%,5.8%,46.5%,85.0%,58.7%
0.77,6.8%,2.7%,55.4%,65.9%,45.5%
0.79,11.9%,1.7%,67.8%,67.5%,42.1%
1.53,6.1%,2.0%,67.3%,72.7%,50.0%
1.08,4.1%,2.1%,55.7%,66.7%,53.5%
0.79,7.7%,4.6%,55.4%,63.9%,34.5%
0.49,2.5%,8.8%,53.8%,76.7%,32.4%
0.83,6.3%,3.2%,56.8%,66.7%,39.0%
0.77,9.5%,3.2%,65.1%,58.5%,50.0%
1.19,2.7%,1.3%,64.0%,79.2%,40.7%
0.81,2.3%,4.5%,63.6%,57.1%,31.3%
1.08,9.0%,0.0%,68.0%,72.1%,43.8%
1.32,6.0%,1.5%,67.2%,68.9%,59.1%
1.31,3.4%,1.7%,63.8%,70.3%,52.4%
0.68,3.3%,1.7%,65.0%,56.4%,33.3%
0.94,8.9%,6.7%,54.4%,75.5%,41.5%
0.95,6.2%,4.1%,54.6%,58.5%,54.5%
1.23,0.0%,6.7%,57.8%,69.2%,47.4%
1.01,1.6%,6.5%,50.0%,62.9%,40.3%
0.78,3.6%,7.1%,54.8%,50.0%,39.5%
0.91,2.8%,4.2%,64.8%,69.6%,40.0%
1.04,4.6%,7.4%,52.8%,70.2%,45.1%
1.66,4.1%,6.1%,44.9%,86.4%,66.7%
0.60,1.7%,1.7%,50.0%,51.7%,51.7%
1.53,3.4%,1.7%,52.5%,64.5%,60.7%
0.75,2.3%,3.4%,63.2%,58.2%,28.1%
1.82,4.3%,4.3%,67.4%,77.4%,66.7%
0.34,2.1%,4.2%,54.2%,53.8%,40.9%
1.70,8.2%,4.1%,53.1%,73.1%,65.2%
0.95,4.2%,4.2%,52.8%,73.7%,58.8%
1.20,4.5%,6.1%,66.7%,75.0%,59.1%
0.68,2.7%,10.8%,48.6%,52.8%,34.2%
